Intensity Vs Time,CPS
Acquired      : Oct 19 2015  03:14 pm using AcqMethod Mischel3.M
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
32.573,62582.56,2700.34,137075.33,2324890.48,133452.93,200.00,7903.08,0.00,100.00,1100.06,0.00,1800.17
32.719,57554.43,2200.23,128975.23,2396456.69,128997.12,100.00,8303.40,0.00,200.00,1400.10,0.00,1100.06
32.865,60369.89,3500.57,116937.64,2473953.38,128693.39,300.00,8703.73,0.00,0.00,1400.10,0.00,2100.23
33.011,63085.50,3500.57,133125.75,2566601.82,139430.80,400.01,9604.55,0.00,900.04,2300.27,0.00,1200.07
33.157,66606.75,2900.39,134340.88,2487033.65,145817.70,200.00,8703.73,0.00,0.00,2400.29,0.00,1700.15
33.303,61375.59,3000.42,137176.61,2592419.98,153832.23,0.00,10105.04,0.00,0.00,900.04,0.00,1400.10
33.450,63085.50,2900.39,147107.68,2515691.85,152310.03,100.00,9004.00,0.00,0.00,1700.15,0.00,1900.19
33.596,68015.57,2300.25,140823.68,2568046.74,146730.45,200.00,9604.55,0.00,0.00,700.03,0.00,1200.07
33.742,61677.33,2300.25,140722.37,2592119.39,144905.07,0.00,10004.94,0.00,100.00,5301.43,0.00,2300.27
33.888,64091.46,2900.39,139303.92,2515424.67,148048.99,500.01,9004.00,100.00,0.00,700.03,0.00,1500.12
34.034,69827.19,3800.68,135556.09,2613961.78,143181.39,400.01,11506.53,0.00,0.00,400.01,0.00,1300.09
34.180,61777.89,3100.45,140621.04,2595602.40,151092.42,300.00,8903.91,100.00,0.00,600.02,0.00,1200.07
34.326,66707.37,3600.61,134239.58,2554632.28,148150.43,0.00,7803.00,0.00,0.00,1100.06,0.00,1800.17
34.472,62683.14,6401.92,144472.00,2644440.88,135884.19,0.00,10305.24,0.00,100.00,1000.05,0.00,1800.17
